gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component	species
AT3G45140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1759436630834127	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G45640	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0626608283443287	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G45780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3499183702567073	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G46530	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1614037483424358	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G46550	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2125604245588188	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G47440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1197324461687981	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G47470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1530891418658708	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G47620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0523877269869926	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G47870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2541784897503669	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G47950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2024188953031551	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G48100	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1227328076997962	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G48670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2930816775346553	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G48870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3854242387896197	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G49700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1148774709489799	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G49940	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1163640983190025	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G50050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3130734370274453	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G50060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0323179300756394	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G50220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0899137059040502	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G51240	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2926281084313947	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G51460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3533428912633355	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G51570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3064787114092441	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G51860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0434585796151506	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G51990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3275745262919831	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G52320	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3782661024113579	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G52560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2936535276393759	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G53260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3385261845249788	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G53420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0699826775164088	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G53450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3482769747363045	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G53480	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0876280653450743	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G54050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1973940889101278	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G54340	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.28885026384727	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G54890	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2283803501927336	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G54920	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0541011403975224	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G54990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0394510216268698	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G55120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1119474716172176	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G55270	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2108372255082614	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G55660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1528556113761963	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G55990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0923007301347903	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G56710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1063612554391171	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G56800	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3016728902024816	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G56830	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3827426613463962	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G57040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1303326602848584	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G57330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1663691494569179	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G58650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3439239728356087	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G58780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1691259784291336	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G59030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1263724738059036	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G59050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3823060774131008	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G59060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.017091313961836	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G59220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1855602176639897	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G60330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3752174868594334	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G60350	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2823706863400501	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G60630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0360305499323661	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G61430	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1188853532479869	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G61510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1155862620633506	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G61560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2117788573090019	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G61850	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1561104918035243	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G61970	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0830432036782669	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G62090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0580766816638436	no	train	strict2601_common6751_matched_additions	arabidopsis
AT3G63420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0775274227832338	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G00120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1614473097659566	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G00150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.037715278016859	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G00180	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0406576658381171	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G00630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2196539875353476	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G00730	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.013945871768591	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.175566351152196	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01070	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1348138334169554	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2069726311577727	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1768987746598807	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1420931614940691	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G01610	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2566394245759791	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G02482	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3911210613276041	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G02520	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0240886963731444	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G02700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2160702122006167	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G02810	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1642611025726124	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G03410	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3245185484051595	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G04020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0986520017946322	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G04770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3658461159500228	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G04920	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1529357684586224	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G05180	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3160349408249154	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G05190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2718931062151288	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G08040	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0944725867570995	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G08390	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3920030846732538	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G08870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1701924210437722	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G09510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1793272735247345	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G09570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2735065966135705	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G09820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3241139554569529	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G09900	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2302990260922661	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G10340	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2559048828755703	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G10500	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0232167352044609	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G10960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0762038771635663	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G11280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0165941544659221	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G11300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2521201489950969	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G11660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.132419401278345	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G12420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2386323540013315	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G12470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.132015770766437	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G12570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.316131759571319	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G13260	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.090165036891848	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G13420	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1763456587074488	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G14130	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0330606056992454	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G14150	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2876792349793284	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G14440	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1831666648276899	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G14740	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.13814818544771	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G14960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2535718680256623	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G15090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1746606858168064	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G15210	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0814799798273329	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G15230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1441777061681751	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G15415	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2449029355292738	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G16110	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0518778119257621	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G16820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1363110676976654	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G16845	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1540653340838739	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G16860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1701191170063384	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G16950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2017979777513279	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G17190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3892355876706506	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G17600	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3855829864615389	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G17870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.139193849776769	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G18470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3396559598998186	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G18710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0539784269965626	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G18980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0869672094868063	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G19020	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1561759489008078	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G19660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2027950368545812	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G19690	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2100023945837898	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G20380	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1950510390243266	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G20400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0678408540714943	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G20780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3136560499895445	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G21060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2508756920909993	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G21270	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2229304432964083	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G21670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0955850194829943	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G21860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3595358007368182	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G21980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1110246172068109	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G22140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1920880142726818	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G22240	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2697798137566017	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G23450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0925704875299131	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G23700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1770803708805992	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G23920	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1130146292780162	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G24020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0672081783002147	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G24230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.140846268537302	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G24460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0616288982015133	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G24860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2743117439712157	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G24960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1075298671190373	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G25230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2926310046209212	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G25530	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0406253741588718	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G25560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0318330692351562	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G25660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2773065346866706	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G26090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1689917762032137	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G26200	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0860615749872601	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G27030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2238733265782158	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G27330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1649308673553676	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G27440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3277616738783784	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G27780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2208633320632511	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G28190	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1003288994800789	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G28320	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1485818860219723	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G30120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1578654392679801	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G30610	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0955332188195857	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G30980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0409101354745645	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G31870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2437897171287501	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G31960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2599027861064613	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G31970	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.03366127898747	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G31990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3809871314717034	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G32340	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1988538206766421	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G32650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2627400446784228	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G32880	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3937073117658928	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G33330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2217936163646476	no	train	strict2601_common6751_matched_additions	arabidopsis
